t,Accel_Longitudinal[g],GPSVehicleSpeed[km/h],AccPedPos,EngineSpeed,EnToq,GearPos
2394.582391,0.16435031,53.73401084,100,1508.622932,312,5
2394.632391,0.166811742,53.94803335,100,1516.893053,313,5
2394.682391,0.140741118,54.20388935,100,1522.984855,315,5
2394.732391,0.144714614,54.45787873,100,1532.733626,317,5
2394.782391,0.15541291,54.73096329,100,1534.542552,318.9737876,5
2394.832391,0.158700004,54.9883564,100,1539.350458,320,5
2394.882391,0.178220123,55.25384589,100,1555.96811,320,5
2394.932391,0.162352106,55.52323874,100,1556.05509,319.0601031,5
2394.982391,0.163124627,55.7850881,100,1560.522322,319,5
2395.032391,0.175674027,56.02868219,100,1573.63361,319,5
2395.082391,0.158262016,56.28581501,100,1574.072956,317.0879455,5
2395.132391,0.143326669,56.52181883,100,1577.919165,313,5
2395.182391,0.157718754,56.74532918,100,1592.179887,309.4126825,5
2395.232391,0.159518944,56.9902364,100,1597.870859,308,5
2395.282391,0.173235258,57.2505192,100,1604.086018,307,5
2395.332391,0.136289762,57.50463296,100,1609.798929,307,5
2395.382391,0.1356783,57.73327031,100,1608.555654,307,5
2395.432391,0.171448479,57.94835155,100,1633.270192,308,5
2395.482391,0.135304057,58.17827504,100,1626.158627,310.5663266,5
2395.532391,0.131651822,58.42212574,100,1639.215,312,5
2395.582391,0.146231908,58.66509597,100,1646.896829,315,5
2395.632391,0.181271986,58.90892232,100,1659.766025,317.6338013,5
2395.682391,0.116839214,59.16448194,100,1654.369762,321,5
2395.732391,0.155768998,59.41498396,100,1670.262879,322.2651042,5
2395.782391,0.169543358,59.66274191,100,1678.600093,323,5
2395.832391,0.164324474,59.90453257,100,1675.925163,323,5
2395.882391,0.147005878,60.16330822,100,1679.354034,322,5
2395.932391,0.140706229,60.40560312,100,1690.46676,321,5
2395.982391,0.179996203,60.6499308,100,1703.560206,320,5
2396.032391,0.140581634,60.87863119,100,1696.94421,318,5
2396.082391,0.138964544,61.12732253,100,1710.815946,316,5
2396.132391,0.180363825,61.37510983,100,1714.173162,316,5
2396.182391,0.17424162,61.60322331,100,1727,315,5
2396.232391,0.147525002,61.839046,100,1730.253366,314,5
2396.282391,0.164166108,62.0682274,100,1735.849519,314,5
2396.332391,0.147843451,62.3001723,100,1741.8755,315,5
2396.382391,0.158056172,62.5434285,100,1752.883129,315,5
2396.432391,0.165227863,62.79779524,100,1758.177572,315,5
2396.482391,0.143976655,63.02737072,100,1757,314,5
2396.532391,0.15694623,63.25282411,100,1781.228074,313,5
2396.582391,0.137386241,63.48259591,100,1774,314,5
2396.632391,0.131007076,63.70982524,100,1781.229484,314,5
2396.682391,0.141770973,63.93254611,100,1783.422173,313,5
2396.732391,0.170370061,64.1589971,100,1803.227137,313,5
2396.782391,0.114808903,64.40233524,100,1802.678535,314,5
2396.832391,0.143985893,64.61741794,100,1808,313,5
2396.882391,0.132026543,64.83700418,100,1817.52267,313,5
2396.932391,0.141817699,65.08864626,100,1824.177653,314,5
2396.982391,0.13123867,65.30532633,100,1826.616337,314,5
2397.032391,0.11935167,65.51895793,100,1838.582869,314.0339211,5
2397.082391,0.142263833,65.77952516,100,1833.894149,314,5
2397.132391,0.153796583,66.00466441,100,1854,314,5
2397.182391,0.145099707,66.22317965,100,1854.917774,314,5
2397.232391,0.14700762,66.44998153,100,1863.917945,315,5
2397.282391,0.140486366,66.69875912,100,1862.081212,314.4023092,5
2397.332391,0.184680449,66.94705746,100,1879.908829,314,5
2397.382391,0.118558729,67.18215305,100,1877.996578,314.2989423,5
2397.432391,0.160817024,67.421891,100,1884.699586,315,5
2397.482391,0.142497744,67.62087233,100,1890.76306,314,5
2397.532391,0.172036483,67.84272211,100,1899.108098,314.2392137,5
2397.582391,0.114743181,68.03932557,100,1906.352381,315,5
2397.632391,0.158910783,68.28315331,100,1919.066397,316,5
2397.682391,0.154963526,68.50319805,100,1919.458483,315,5
2397.732391,0.1312956,68.73364408,100,1921.508661,315,5
2397.782391,0.16154593,68.96166954,100,1931.521059,316,5
2397.832391,0.176878371,69.2102911,100,1936.353002,316,5
2397.882391,0.166103337,69.44365347,100,1940.259322,315,5
2397.932391,0.216000006,69.68008308,100,1960.5,315.034216,5
2397.982391,0.11634773,69.91820777,100,1952.992432,315,5
2398.032391,0.149059118,70.18707805,100,1961.972836,316,5
2398.082391,0.157977652,70.39625506,100,1968.650056,314,5
2398.132391,0.193551961,70.60163868,100,1979.06449,314.2417347,5
2398.182391,0.10178578,70.80744135,100,1985.089752,315.5731884,5
2398.232391,0.142628371,71.04907332,100,1982.278986,314.0913461,5
2398.282391,0.174968094,71.29117756,100,1999.377705,314.2804717,5
2398.332391,0.145543312,71.49343488,100,2002.703041,314.6312367,5
2398.382391,0.146309053,71.71277984,100,2008.594679,315.9788889,5
2398.432391,0.160585413,71.9494936,100,2014.605873,314.7451245,5
2398.482391,0.14814329,72.15899078,100,2015.616146,314,5
2398.532391,0.141362955,72.37954427,100,2028.919013,315,5
2398.582391,0.15752872,72.61116469,100,2033.609256,316,5
2398.632391,0.100000304,72.83739797,100,2039.012236,314,5
2398.682391,0.120958236,73.06561977,100,2045.313347,314,5
2398.732391,0.145056308,73.29625794,100,2055.706376,315.7824384,5
2398.782391,0.158104257,73.52908442,100,2062.677423,315.4077479,5
2398.832391,0.175769022,73.75956951,100,2065.32973,315.9337022,5
2398.882391,0.14037892,73.98725052,100,2068.2587,315.2819811,5
2398.932391,0.158369689,74.18664052,100,2076.782856,316.6028487,5
2398.982391,0.117562874,74.40282009,100,2080.626689,316,5
2399.032391,0.131910338,74.62032171,100,2089.034157,315.4459208,5
2399.082391,0.141968534,74.85385093,100,2102.985101,317.5778788,5
2399.132391,0.100324772,75.05630923,100,2102.36918,317.0700417,5
2399.182391,0.132328852,75.28330011,100,2107.16027,316,5
2399.232391,0.135774025,75.50525145,100,2119.21785,317.3688775,5
2399.282391,0.140331004,75.72977032,100,2111.235403,318.9153062,5
2399.332391,0.131140868,75.94095173,100,2134.256351,317.7635353,5
2399.382391,0.175170144,76.18966724,100,2130.905705,318,5
2399.432391,0.152070218,76.42456991,100,2139.394079,319,5
2399.482391,0.152080817,76.65807928,100,2142.090795,319,5
2399.532391,0.136954559,76.87849616,100,2161.584537,318.6044204,5
2399.582391,0.137699546,77.11296712,100,2155,319.0932572,5
2399.632391,0.134395731,77.32872364,100,2167.86981,320.7480452,5
2399.682391,0.117024463,77.54421163,100,2173,320.4316067,5
2399.732391,0.188832826,77.79495812,100,2182.196646,320.8914914,5
2399.782391,0.123455164,78.04476864,100,2181.5132,322,5
2399.832391,0.145022581,78.27914056,100,2186.653605,323,5
2399.882391,0.157206839,78.50068336,100,2194.117143,323,5
2399.932391,0.137517174,78.72613709,100,2204.043825,324,5
2399.982391,0.1671634,78.94475927,100,2205.398392,326,5
2400.032391,0.143759087,79.15277359,100,2218.943792,325,5
2400.082391,0.116928357,79.34231494,100,2224.351238,326.2956814,5
2400.132391,0.120442045,79.60098252,100,2229.707704,327.3795983,5
2400.182391,0.167362057,79.83668944,100,2244.098626,327.0691929,5
2400.232391,0.139352583,80.08777845,100,2247.823576,329,5
2400.282391,0.142618846,80.30622121,100,2251.072678,330,5
2400.332391,0.123696964,80.54284068,100,2256.349667,330.0517634,5
2400.382391,0.188637575,80.76629608,100,2264.33595,330.2799419,5
2400.432391,0.139209999,81.02593553,100,2276.61405,331.5997088,5
2400.482391,0.140151792,81.25983264,100,2274.346698,332,5
2400.532391,0.125196366,81.48996233,100,2285.591129,331.7465625,5
2400.582391,0.16038853,81.73135731,100,2293.180584,332,5
2400.632391,0.15424544,81.98305955,100,2291.644599,333,5
2400.682391,0.154905472,82.20462224,100,2300.840631,332.270904,5
2400.732391,0.117650758,82.42089563,100,2309.319785,333,5
2400.782391,0.166508611,82.66709869,100,2315.690301,334,5
2400.832391,0.140064547,82.9162277,100,2321.268557,333.761214,5
2400.882391,0.15083227,83.16283888,100,2325.582072,333,5
2400.932391,0.167539515,83.41265875,100,2337.880574,333,5
2400.982391,0.161194697,83.66060119,100,2343.567181,333,5
2401.032391,0.136423196,83.88742263,100,2343.805143,333,5
2401.082391,0.167796033,84.10306951,100,2360.332473,333,5
2401.132391,0.155000001,84.35995509,100,2363.82737,333,5
2401.182391,0.171506529,84.6111946,100,2369.546785,333,5
2401.232391,0.122886505,84.85445114,100,2377.798295,333,5
2401.282391,0.149084755,85.06949814,100,2380.246382,333,5
2401.332391,0.120682828,85.30569198,100,2386.818534,332,5
2401.382391,0.155957527,85.53563062,100,2398.159481,332.0329684,5
2401.432391,0.13808957,85.79366327,100,2403.495714,332.7656122,5
2401.482391,0.153762052,86.01652291,100,2406.412202,332,5
2401.532391,0.124208635,86.24468529,100,2413.161016,332,5
2401.582391,0.136683986,86.46949078,100,2424.795303,331.7626471,5
2401.632391,0.123853989,86.69965775,100,2421.89569,332,5
2401.682391,0.157716415,86.93381868,100,2434.693865,331,5
2401.732391,0.146979665,87.14906558,100,2441.020449,331.8417646,5
2401.782391,0.147280271,87.37596647,100,2445.475089,331,5
2401.832391,0.185900597,87.56832094,100,2459.826809,331,5
2401.882391,0.140240269,87.81155129,100,2464.293069,331,5
2401.932391,0.184740689,88.07038068,100,2463.550835,330.5456757,5
2401.982391,0.139615328,88.32055349,100,2477.708925,331,5
2402.032391,0.138641237,88.57485513,100,2481.155785,331,5
2402.082391,0.152992228,88.8070606,100,2479.299906,330.4643898,5
2402.132391,0.147923044,89.02164759,100,2494.170634,330.0604294,5
2402.182391,0.172420635,89.23612844,100,2501.710259,330,5
2402.232391,0.162088852,89.49057788,100,2501.002083,330,5
2402.282391,0.139186631,89.70670291,100,2510.042926,330,5
2402.332391,0.116483874,89.94791314,100,2524.237389,329,5
2402.382391,0.144345523,90.17371176,100,2520.573056,328.4570018,5
2402.432391,0.115185106,90.37035841,100,2528.755032,327,5
2402.482391,0.168519349,90.59617673,100,2546.262842,326,5
2402.532391,0.151148361,90.82100696,100,2539.161569,325,5
2402.582391,0.133705123,91.05279719,100,2547.798711,325,5
2402.632391,0.1294872,91.27103575,100,2552.181716,325,5
2402.682391,0.12516178,91.48855898,100,2569.311629,324.5030612,5
2402.732391,0.145732685,91.69976238,100,2568.024698,324.9086915,5
2402.782391,0.136964005,91.91980079,100,2575.298244,324.7642441,5
2402.832391,0.140695232,92.15505734,100,2581.71555,325,5
2402.882391,0.133167865,92.38501195,100,2581.124394,324.8880041,5
2402.932391,0.102740032,92.62671908,100,2595.192347,325,5
2402.982391,0.15267964,92.86525148,100,2598.569392,325,5
2403.032391,0.107335091,93.0935211,100,2596.290625,326,5
2403.082391,0.130663481,93.29534215,100,2614.264371,326,5
2403.132391,0.126615365,93.49480541,100,2626.224037,326,5
2403.182391,0.133944293,93.72026275,100,2629.020691,327,5
2403.232391,0.144686934,93.93371334,100,2622.183528,327,5
2403.282391,0.160460027,94.18900546,100,2640.991258,327,5
2403.332391,0.160974251,94.39178981,100,2637.624553,328,5
2403.382391,0.138814797,94.61460819,100,2656.765909,328,5
2403.432391,0.140934763,94.83828146,100,2654.746728,328,5
2403.482391,0.16846621,95.07810587,100,2660.637778,329,5
2403.532391,0.117737117,95.31005484,100,2673.247651,329,5
2403.582391,0.177199393,95.55044954,100,2676.886591,329,5
2403.632391,0.116994884,95.76989846,100,2676.645536,330,5
2403.682391,0.161648042,95.98921392,100,2689.6399,329,5
2403.732391,0.129648623,96.2063527,100,2700.768649,329,5
2403.782391,0.123111819,96.44080928,100,2695.341357,330,5
2403.832391,0.157852732,96.65647847,100,2704.080769,330,5
2403.882391,0.130466121,96.85835424,100,2715.289712,329,5
2403.932391,0.161504101,97.1068194,100,2718.442505,330,5
2403.982391,0.136951218,97.31404407,100,2720.436463,330,5
2404.032391,0.111145302,97.53197186,100,2730.418104,330,5
2404.082391,0.172981529,97.75366876,100,2737.341923,330,5
2404.132391,0.143796958,97.9726812,100,2743.766766,330,5
2404.182391,0.155674399,98.19956116,100,2746.972208,330,5
2404.232391,0.173661848,98.42834498,100,2754.314232,329,5
2404.282391,0.118183999,98.65030114,100,2764.190854,330,5
2404.332391,0.14279252,98.89573768,100,2768.946654,329,5
2404.382391,0.136054479,99.11671745,100,2769.530872,329,5
2404.432391,0.180021426,99.36040625,100,2787.406833,328.8387587,5
2404.482391,0.161424698,99.5598959,100,2785.011696,328,5
2404.532391,0.141873789,99.78835815,100,2794.733052,328,5
2404.582391,0.161659488,100.0161029,100,2799.165346,327,5
2404.632391,0.137785077,100.22974,100,2806.293982,326,5
2404.682391,0.139741115,100.4675732,100,2815.054864,325.1032438,5
2404.732391,0.156308738,100.7014682,100,2812.541929,324,5
2404.782391,0.132348961,100.886106,100,2820.109437,324,5
2404.832391,0.120691227,101.0677215,100,2831.567072,323.1239,5
2404.882391,0.119559424,101.2567068,100,2829.226815,323,5
2404.932391,0.095348798,101.4866433,100,2837.718561,322,5
2404.982391,0.154300893,101.7285132,100,2857.861597,321,5
2405.032391,0.115403152,101.9039539,100,2846.452632,321,5
2405.082391,0.135183582,102.1279197,100,2860.427918,321,5
2405.132391,0.166834382,102.3575523,100,2867.740503,320.1130309,5
2405.182391,0.135185221,102.5739533,100,2867.484762,321,5
2405.232391,0.113478724,102.7874146,100,2875.716071,320,5
2405.282391,0.158647088,102.9909151,100,2882.771058,320,5
2405.332391,0.146455436,103.2106896,100,2887.584857,320,5
2405.382391,0.159054644,103.412314,100,2897.657053,319.4689501,5
2405.432391,0.142895351,103.5957439,100,2903.386913,320,5
2405.482391,0.122815282,103.8203544,100,2908.729582,321,5
2405.532391,0.13577021,104.0380589,100,2913.764854,322,5
2405.582391,0.164486627,104.2270552,100,2913.171881,322,5
2405.632391,0.11945886,104.4303137,100,2924.562059,322.8521144,5
2405.682391,0.144257104,104.641906,100,2930.238758,322.4361933,5
2405.732391,0.09580422,104.8547297,100,2931.833418,322,5
2405.782391,0.124444759,105.0860168,100,2941.594056,320,5
2405.832391,0.135336592,105.3189598,100,2946.913984,314.9483126,5
2405.882391,0.104133231,105.4986014,100,2945.424509,309.2818182,5
2405.932391,0.086221111,105.6982354,100,2958.429225,304.7769467,5
2405.982391,0.1455497,105.8991483,100,2967.745361,304,5
2406.032391,0.088886478,106.0987901,100,2969.5,306,5
2406.082391,0.079277274,106.2896099,100,2981.067978,308,5
2406.132391,0.134338738,106.4956395,100,2980.290464,310,5
2406.182391,0.116314524,106.7083876,100,2986.266968,312,5
2406.232391,0.118329789,106.9542048,100,2995.284066,312,5
2406.282391,0.138892397,107.1443061,100,2999.782344,312.5485916,5
2406.332391,0.117965107,107.3312867,100,2996.8537,313,5
2406.382391,0.118000001,107.5423324,100,3012.731657,314.2244919,5
2406.432391,0.157011232,107.7553747,100,3018.284682,316,5
2406.482391,0.081473404,107.9582298,100,3020.110947,317,5
2406.532391,0.101807146,108.1716242,100,3029.119692,318.2308402,5
2406.582391,0.169792227,108.399027,100,3033.395488,319,5
2406.632391,0.110357209,108.6129117,100,3031.749203,317.1304878,5
2406.682391,0.111972341,108.8142711,100,3044,317,5
2406.732391,0.159197568,109.0041298,100,3054.242733,317.6075103,5
2406.782391,0.119648479,109.1751197,100,3054.665984,317,5
2406.832391,0.118300609,109.3742456,100,3062.13528,317,5
2406.882391,0.141227206,109.5831692,100,3069.075098,316,5
2406.932391,0.139818934,109.7780415,100,3074.173875,315.1346449,5
2406.982391,0.09884281,109.9877775,100,3073.900596,314.7843237,5
2407.032391,0.12706079,110.1813925,100,3081.094302,314,5
2407.082391,0.122339945,110.3583335,100,3084.971642,313,5
2407.132391,0.11281531,110.5545862,100,3091.402429,312.2164226,5
2407.182391,0.129223116,110.7857448,100,3100.185424,311.4779857,5
2407.232391,0.129145901,110.9853391,100,3101.615625,308.1630228,5
2407.282391,0.084832069,111.1659835,100,3107.294604,305.7883928,5
2407.332391,0.105283638,111.3576689,100,3113.850277,304,5
2407.382391,0.148996084,111.541961,100,3123.083982,303,5
2407.432391,0.106432889,111.7121631,100,3124.18567,304,5
2407.482391,0.115908536,111.9078968,100,3129.306989,304,5
2407.532391,0.142269452,112.0877068,100,3139.911969,304,5
2407.582391,0.110519363,112.2458534,100,3138.846943,304,5
2407.632391,0.111279941,112.4584953,100,3147.244579,305,5
2407.682391,0.126011228,112.6544134,100,3153.265342,306,5
2407.732391,0.166769573,112.8376296,100,3151.733619,306,5
2407.782391,0.093736625,113.0361927,100,3162.052505,307,5
2407.832391,0.126201372,113.2611866,100,3164.356194,307,5
2407.882391,0.146356282,113.4320479,100,3169.857317,307,5
2407.932391,0.132535112,113.5929786,100,3178.925571,307,5
2407.982391,0.083409575,113.7770154,100,3180.743878,307,5
2408.032391,0.135274546,113.971852,100,3186.644639,307,5
2408.082391,0.123834503,114.1439029,100,3194.327854,306,5
2408.132391,0.097578114,114.3183418,100,3193.42999,306,5
2408.182391,0.108501678,114.4864413,100,3202.420203,306,5
2408.232391,0.097455794,114.6563426,100,3208.36499,305.4015625,5
2408.282391,0.111878656,114.8457205,100,3213.125944,305,5
2408.332391,0.11284149,115.0310983,100,3215.085508,305,5
2408.382391,0.163741068,115.2128897,100,3226.288829,305,5
2408.432391,0.122185105,115.3770871,100,3226.664809,305,5
2408.482391,0.141901675,115.5725323,100,3233.813449,305,5
2408.532391,0.117482472,115.7675151,100,3240.722125,304,5
2408.582391,0.147579847,115.9460086,100,3243.246949,303,5
2408.632391,0.123134803,116.1196708,100,3246.412648,302.7807143,5
2408.682391,0.089228569,116.296827,100,3252.312291,302,5
2408.732391,0.150912612,116.4531506,100,3257.771506,301,5
2408.782391,0.120064438,116.61858,100,3265.050606,300,5
2408.832391,0.086579335,116.8069312,100,3266.712861,300,5
2408.882391,0.108643095,116.9901369,100,3269.716715,299.1728053,5
2408.932391,0.120613361,117.1679636,100,3278.068547,299,5
2408.982391,0.108658134,117.3319113,100,3283.452703,298,5
2409.032391,0.100621536,117.5024776,100,3283.63653,298,5
2409.082391,0.128045497,117.6920894,100,3294.620396,299,5
2409.132391,0.130956774,117.868148,100,3297.726622,298.4254845,5
2409.182391,0.12698174,118.0406686,100,3297.956149,298,5
2409.232391,0.097752284,118.2279039,100,3304.549437,297,5
2409.282391,0.137118529,118.3839504,100,3309.61569,297,5
2409.332391,0.151806173,118.5444709,100,3316.388266,297,5
2409.382391,0.085200599,118.7192392,100,3318.280848,297,5
2409.432391,0.099872287,118.909516,100,3324.346165,296.5852113,5
2409.482391,0.074496218,119.0810224,100,3333.648973,297,5
2409.532391,0.084345486,119.2541231,100,3332.680232,297,5
2409.582391,0.103576495,119.4091686,100,3337.729287,297,5
2409.632391,0.126693072,119.5578411,100,3343.479436,297,5
2409.682391,0.096813407,119.7050506,100,3349.392864,297.2468631,5
2409.732391,0.114274097,119.8815775,100,3353.507474,298,5
2409.782391,0.151378614,120.0823832,100,3354.831713,298,5
2409.832391,0.103913528,120.2779752,100,3359.167857,298,5
2409.882391,0.101992923,120.4124571,100,3366.256522,297,5
2409.932391,0.089742794,120.5706592,100,3373.43462,296,5
2409.982391,0.113649695,120.7353773,100,3376.889951,297,5
2410.032391,0.095106231,120.9094012,100,3381.204835,297,5
2410.082391,0.087169266,121.0660506,100,3387.565211,297,5
2410.132391,0.12706394,121.2329336,100,3388.88008,296.7880123,5
2410.182391,0.111607632,121.3908793,100,3394.754268,296,5
2410.232391,0.078468183,121.5703046,100,3398.432447,296,5
2410.282391,0.120371833,121.7222292,100,3407.68494,297,5
2410.332391,0.096617066,121.8777445,100,3408.278722,298,5
2410.382391,0.086633285,122.0671065,100,3416.544506,299,5
2410.432391,0.090490121,122.255966,100,3417.568564,296.7868577,5
2410.482391,0.118027778,122.4038538,100,3424.847412,296,5
2410.532391,0.111591464,122.5691407,100,3432.070681,297,5
2410.582391,0.122797927,122.7418796,100,3431.082485,297,5
2410.632391,0.113134235,122.9099499,100,3433.5,297.4444335,5
2410.682391,0.126613361,123.087915,100,3441.935202,298,5
2410.732391,0.089539395,123.2553063,100,3445.654518,298,5
2410.782391,0.138943074,123.4206504,100,3448.961307,299,5
2410.832391,0.115700446,123.603943,100,3458.572614,299.8370334,5
2410.882391,0.107621081,123.7854115,100,3460.331941,300,5
2410.932391,0.073702235,123.935494,100,3465.89624,300,5
2410.982391,0.112983533,124.0939189,100,3474.072059,301,5
2411.032391,0.116937799,124.2715598,100,3470.396657,302,5
2411.082391,0.089724241,124.4358562,100,3478.468776,301,5
2411.132391,0.099321049,124.5838553,100,3482.281458,301,5
2411.182391,0.152008682,124.7511959,100,3487.942188,300,5
2411.232391,0.140396088,124.9321515,100,3491.274384,301,5
2411.282391,0.139571078,125.119768,100,3493.294762,300,5
2411.332391,0.159225598,125.3087961,100,3503.612551,300.1941984,5
2411.382391,0.120699561,125.4519852,100,3504.267973,300,5
2411.432391,0.13165714,125.6099975,100,3511.111563,300,5
2411.482391,0.113924014,125.7919501,100,3515.423946,299.7663246,5
2411.532391,0.121360392,125.9550934,100,3518.971071,300,5
2411.582391,0.119796812,126.1026023,100,3527.12896,298.1366326,5
2411.632391,0.092397413,126.2551532,100,3528.048347,299,5
2411.682391,0.128820824,126.4037016,100,3533.653889,299,5
2411.732391,0.120130631,126.5565321,100,3538.004817,298.1230392,5
2411.782391,0.096987234,126.7083621,100,3541.762388,298,5
2411.832391,0.108670558,126.8516142,100,3549.410366,298,5
2411.882391,0.118856749,127.0226458,100,3548.704569,296.1248549,5
2411.932391,0.128295742,127.1958531,100,3556.024898,296,5
2411.982391,0.118504475,127.3561471,100,3559.422962,296,5
2412.032391,0.116794227,127.5245055,100,3560.415787,296,5
2412.082391,0.11403003,127.6703295,100,3568.894258,296,5
2412.132391,0.135224174,127.83369,100,3574.420612,296.5587146,5
2412.182391,0.058506065,127.9894099,100,3574.538239,297,5
2412.232391,0.07658511,128.1521774,100,3580.995192,297,5
2412.282391,0.088373412,128.3041766,100,3586.678609,298,5
2412.332391,0.09840532,128.4592095,100,3589.32821,297,5
2412.382391,0.105119254,128.627398,100,3596,297,5
2412.432391,0.126367529,128.7991968,100,3597.06416,297,5
2412.482391,0.090034642,128.9413584,100,3601.850962,296,5
2412.532391,0.132798174,129.09032,100,3608.821881,296,5
2412.582391,0.091547869,129.2498529,100,3611.127656,296,5
2412.632391,0.091477201,129.4097761,100,3613.581366,296,5
2412.682391,0.128758561,129.5638352,100,3621.966177,296.2473334,5
2412.732391,0.112767319,129.7352768,100,3627,296.5272634,5
2412.782391,0.07742175,129.8940873,100,3624.049069,297,5
2412.832391,0.102932677,130.0374085,100,3635,297,5
2412.882391,0.076831612,130.2104555,100,3639.10385,297,5
2412.932391,0.130431211,130.3692365,100,3640.891258,297,5
2412.982391,0.106047623,130.5182472,100,3649.301961,298,5
2413.032391,0.113078964,130.6745794,100,3651.725151,298,5
2413.082391,0.104160838,130.8317369,100,3655.139575,298,5
2413.132391,0.080346496,131.0035741,100,3663.079645,298,5
2413.182391,0.099512275,131.1496372,100,3666.6225,298,5
2413.232391,0.115009063,131.2961724,100,3670.078458,298,5
2413.282391,0.12777173,131.4708809,100,3670.863177,298.2013402,5
2413.332391,0.108451341,131.6064053,100,3676.504305,298.4935514,5
2413.382391,0.077771196,131.7546212,100,3686.166575,299,5
2413.432391,0.103551536,131.9368253,100,3689.346674,298.8791375,5
2413.482391,0.146777277,132.1144687,100,3690.174808,298,5
2413.532391,0.112367837,132.2882205,100,3698.071663,298,5
2413.582391,0.108039967,132.4388079,100,3698.137202,298.2520192,5
2413.632391,0.108928875,132.5989865,100,3702.894015,298.521442,5
2413.682391,0.108560241,132.7455272,100,3709.116593,299,5
2413.732391,0.121611105,132.8843087,100,3715.728784,299,5
2413.782391,0.120627628,133.0145512,100,3717.980844,299,5
2413.832391,0.124055162,133.1693575,100,3722.25173,299,5
2413.882391,0.107462351,133.3415763,100,3721.482576,299.1984408,5
2413.932391,0.099524695,133.4721905,100,3727.5,300,5
2413.982391,0.118449999,133.6334293,100,3734.094809,299.8471923,5
2414.032391,0.102426508,133.7959717,100,3738.780012,300,5
2414.082391,0.10822674,133.9432731,100,3739.276835,299,5
2414.132391,0.117349396,134.1050494,100,3747.357336,299.1229207,5
2414.182391,0.099472851,134.2604309,100,3750.693899,300.1943648,5
2414.232391,0.105638299,134.3920942,100,3756,301,5
2414.282391,0.109291335,134.5514627,100,3759.579041,300,5
2414.332391,0.090914416,134.6927715,100,3762.303182,300,5
2414.382391,0.129975072,134.8289287,100,3767.2863,300,5
2414.432391,0.10956383,134.9812409,100,3771.322004,300,5
2414.482391,0.114777277,135.132225,100,3771.573293,300,5
2414.532391,0.142521343,135.2661496,99.89295635,3783.66735,300,5
2414.582391,0.079481817,135.3990909,94.64743786,3781.5,300,5
2414.632391,0.083819372,135.5551106,83.43162524,3785.397732,299.8455224,5
2414.682391,0.108355317,135.7120605,65.89485867,3792.166969,299,5
2414.732391,0.116508356,135.8681114,40.46564398,3789.151182,287.9678898,5
2414.782391,0.031832078,135.9985192,10.17944857,3778.935865,242.7229159,5
2414.832391,0.035939077,136.0830013,0,3759.224561,191.328693,5
2414.882391,0.037240576,136.1351784,0,3777.21736,132.3523949,5
2414.932391,0.016253162,136.1087775,0,3771.57803,90.982721,5
2414.982391,-0.033445455,136.0676983,0,3762.276731,55.56873722,5
2415.032391,-0.06137855,136.0001244,0,3774.329521,31.53022293,5
2415.082391,-0.045191869,135.8955338,0,3780.823859,19.14470684,5
2415.132391,-0.042199086,135.8174861,0,3780.4625,2.442499996,5
2415.182391,-0.029537237,135.7514875,0,3770.891383,-2.881870685,5
2415.232391,-0.038639306,135.6438995,0,3762.764659,-7.398590109,5
2415.282391,-0.059286968,135.5239853,0,3749.941164,-13.48803683,5
2415.332391,-0.099181611,135.403585,0,3746.615271,-18,5
2415.382391,-0.068678292,135.2673505,0,3741.051013,-18,5
2415.432391,-0.043110793,135.1359094,0,3735.778971,-18,5
2415.482391,-0.059200893,135.0242651,0,3730.962866,-18,5
2415.532391,-0.056386295,134.8894365,0,3750.380909,-17.81978128,5
2415.582391,-0.048896826,134.7396264,0,3765.643913,-24,5
2415.632391,-0.073474927,134.6400625,0,3756.9473,-17.33599251,5
2415.682391,-0.062064284,134.533573,0,3744.285852,-15,5
2415.732391,-0.076234042,134.4525505,0,3744.357576,-18,5
2415.782391,-0.022948499,134.3368311,0,3744.395843,-18,5
2415.832391,-0.056769125,134.2155122,0,3733.032393,-18,5
2415.882391,-0.069560184,134.0957176,0,3733.38315,-18,5
2415.932391,-0.08786368,133.9541468,0,3733.463555,-18,5
2415.982391,-0.067813624,133.8346406,0,3732.188842,-18,5
2416.032391,-0.047667936,133.7502248,0,3729.035456,-18.51245322,5
2416.082391,-0.041593173,133.6437281,0,3720.682285,-19,5
2416.132391,-0.038911282,133.5190533,0,3723.221283,-19,5
2416.182391,-0.035582239,133.3841779,0,3718.910916,-19,5
2416.232391,-0.051965802,133.2592636,0,3717.8147,-19,5
2416.282391,-0.077133743,133.165837,0,3703.735497,-19,5
2416.332391,-0.069023364,133.0480445,0,3712.541559,-19,5
2416.382391,-0.056036975,132.9431395,0,3705.835698,-19,5
2416.432391,-0.033760542,132.8237804,0,3696,-19,5
2416.482391,-0.056936168,132.7016707,0,3695.71499,-20,5
2416.532391,-0.061105623,132.5928584,0,3693.288866,-19.16357675,5
2416.582391,-0.071915966,132.4951129,0,3690.243506,-20,5
2416.632391,-0.076525452,132.3802654,0,3683.328375,-20,5
2416.682391,-0.033810391,132.2560464,0,3687.192324,-20,5
2416.732391,-0.058174772,132.1442251,0,3680.782449,-20,5
2416.782391,-0.082102568,132.0519955,0,3678.888691,-20,5
2416.832391,-0.061300451,131.9426917,0,3682.023652,-20,5
2416.882391,-0.067434149,131.8330436,0,3671.787324,-20,5
